Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
111,111,Acerto,0.5586
112,112,Acerto,0.5625
113,113,Acerto,0.5664
114,114,Acerto,0.5702
115,115,Erro,0.5652
116,116,Acerto,0.569
117,117,Acerto,0.5726
118,118,Acerto,0.5763
119,119,Acerto,0.5798
120,120,Erro,0.575
121,121,Erro,0.5702
122,122,Acerto,0.5738
123,123,Acerto,0.5772
124,124,Erro,0.5726
125,125,Acerto,0.576
126,126,Acerto,0.5794
127,127,Acerto,0.5827
128,128,Acerto,0.5859
129,129,Acerto,0.5891
130,130,Erro,0.5846
131,131,Acerto,0.5878
132,132,Acerto,0.5909
133,133,Acerto,0.594
134,134,Acerto,0.597
135,135,Acerto,0.6
136,136,Erro,0.5956
137,137,Erro,0.5912
138,138,Erro,0.587
139,139,Acerto,0.5899
140,140,Erro,0.5857
141,141,Erro,0.5816
142,142,Acerto,0.5845
143,143,Acerto,0.5874
144,144,Acerto,0.5903
145,145,Acerto,0.5931
146,146,Acerto,0.5959
147,147,Erro,0.5918
148,148,Acerto,0.5946
149,149,Acerto,0.5973
150,150,Erro,0.5933
151,151,Acerto,0.596
152,152,Acerto,0.5987
153,153,Acerto,0.6013
154,154,Acerto,0.6039
155,155,Acerto,0.6065
156,156,Acerto,0.609
157,157,Acerto,0.6115
158,158,Erro,0.6076
159,159,Acerto,0.6101
160,160,Acerto,0.6125
161,161,Acerto,0.6149
162,162,Erro,0.6111
163,163,Acerto,0.6135
164,164,Erro,0.6098
165,165,Acerto,0.6121
166,166,Acerto,0.6145
167,167,Acerto,0.6168
168,168,Acerto,0.619
169,169,Erro,0.6154
170,170,Acerto,0.6176
171,171,Erro,0.614
172,172,Acerto,0.6163
173,173,Erro,0.6127
174,174,Acerto,0.6149
175,175,Erro,0.6114
176,176,Erro,0.608
177,177,Acerto,0.6102
178,178,Acerto,0.6124
179,179,Erro,0.6089
180,180,Acerto,0.6111
181,181,Erro,0.6077
182,182,Erro,0.6044
183,183,Acerto,0.6066
184,184,Acerto,0.6087
185,185,Erro,0.6054
186,186,Acerto,0.6075
187,187,Acerto,0.6096
188,188,Acerto,0.6117
189,189,Acerto,0.6138
190,190,Erro,0.6105
191,191,Erro,0.6073
192,192,Acerto,0.6094
193,193,Acerto,0.6114
194,194,Acerto,0.6134
195,195,Acerto,0.6154
196,196,Erro,0.6122
197,197,Acerto,0.6142
198,198,Erro,0.6111
199,199,Acerto,0.6131
200,200,Acerto,0.615
201,201,Erro,0.6119
202,202,Acerto,0.6139
203,203,Erro,0.6108
204,204,Acerto,0.6127
205,205,Acerto,0.6146
206,206,Acerto,0.6165
207,207,Acerto,0.6184
208,208,Acerto,0.6202
209,209,Acerto,0.622
210,210,Erro,0.619
211,211,Acerto,0.6209
212,212,Acerto,0.6226
213,213,Acerto,0.6244
214,214,Acerto,0.6262
215,215,Acerto,0.6279
216,216,Erro,0.625
217,217,Acerto,0.6267
218,218,Erro,0.6239
219,219,Erro,0.621
220,220,Acerto,0.6227
221,221,Acerto,0.6244
222,222,Erro,0.6216
223,223,Acerto,0.6233
224,224,Erro,0.6205
225,225,Acerto,0.6222
226,226,Acerto,0.6239
227,227,Erro,0.6211
228,228,Erro,0.6184
229,229,Erro,0.6157
230,230,Acerto,0.6174
231,231,Acerto,0.619
232,232,Erro,0.6164
233,233,Acerto,0.618
234,234,Erro,0.6154
235,235,Acerto,0.617
236,236,Erro,0.6144
237,237,Acerto,0.616
238,238,Erro,0.6134
239,239,Erro,0.6109
240,240,Acerto,0.6125
