Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
112,112,Erro,0.4375
113,113,Acerto,0.4425
114,114,Erro,0.4386
115,115,Erro,0.4348
116,116,Acerto,0.4397
117,117,Erro,0.4359
118,118,Erro,0.4322
119,119,Acerto,0.437
120,120,Acerto,0.4417
121,121,Erro,0.438
122,122,Acerto,0.4426
123,123,Acerto,0.4472
124,124,Erro,0.4435
125,125,Acerto,0.448
126,126,Acerto,0.4524
127,127,Acerto,0.4567
128,128,Erro,0.4531
129,129,Erro,0.4496
130,130,Erro,0.4462
131,131,Erro,0.4427
132,132,Erro,0.4394
133,133,Erro,0.4361
134,134,Erro,0.4328
135,135,Erro,0.4296
136,136,Erro,0.4265
137,137,Erro,0.4234
138,138,Erro,0.4203
139,139,Erro,0.4173
140,140,Erro,0.4143
141,141,Erro,0.4113
142,142,Acerto,0.4155
143,143,Acerto,0.4196
144,144,Erro,0.4167
145,145,Erro,0.4138
146,146,Acerto,0.4178
147,147,Acerto,0.4218
148,148,Acerto,0.4257
149,149,Erro,0.4228
150,150,Erro,0.42
151,151,Acerto,0.4238
152,152,Acerto,0.4276
153,153,Acerto,0.4314
154,154,Erro,0.4286
155,155,Acerto,0.4323
156,156,Acerto,0.4359
157,157,Erro,0.4331
158,158,Erro,0.4304
159,159,Erro,0.4277
160,160,Acerto,0.4313
161,161,Erro,0.4286
162,162,Acerto,0.4321
163,163,Erro,0.4294
164,164,Erro,0.4268
165,165,Acerto,0.4303
166,166,Erro,0.4277
167,167,Erro,0.4251
168,168,Acerto,0.4286
169,169,Acerto,0.432
170,170,Erro,0.4294
171,171,Erro,0.4269
172,172,Erro,0.4244
173,173,Erro,0.422
174,174,Erro,0.4195
175,175,Acerto,0.4229
176,176,Erro,0.4205
177,177,Erro,0.4181
178,178,Erro,0.4157
179,179,Acerto,0.419
180,180,Erro,0.4167
181,181,Acerto,0.4199
182,182,Acerto,0.4231
183,183,Erro,0.4208
184,184,Acerto,0.4239
185,185,Erro,0.4216
186,186,Acerto,0.4247
187,187,Acerto,0.4278
188,188,Erro,0.4255
189,189,Erro,0.4233
190,190,Erro,0.4211
191,191,Acerto,0.4241
192,192,Erro,0.4219
193,193,Erro,0.4197
194,194,Acerto,0.4227
195,195,Erro,0.4205
196,196,Erro,0.4184
197,197,Erro,0.4162
198,198,Acerto,0.4192
199,199,Erro,0.4171
200,200,Acerto,0.42
201,201,Erro,0.4179
202,202,Acerto,0.4208
203,203,Acerto,0.4236
204,204,Acerto,0.4265
205,205,Acerto,0.4293
206,206,Erro,0.4272
207,207,Acerto,0.43
208,208,Erro,0.4279
209,209,Erro,0.4258
210,210,Erro,0.4238
211,211,Erro,0.4218
212,212,Acerto,0.4245
213,213,Acerto,0.4272
214,214,Erro,0.4252
215,215,Acerto,0.4279
216,216,Acerto,0.4306
217,217,Erro,0.4286
218,218,Acerto,0.4312
219,219,Erro,0.4292
220,220,Erro,0.4273
221,221,Erro,0.4253
222,222,Erro,0.4234
223,223,Acerto,0.426
224,224,Acerto,0.4286
225,225,Erro,0.4267
226,226,Acerto,0.4292
227,227,Acerto,0.4317
228,228,Erro,0.4298
229,229,Erro,0.4279
230,230,Acerto,0.4304
231,231,Acerto,0.4329
232,232,Erro,0.431
233,233,Erro,0.4292
234,234,Acerto,0.4316
235,235,Erro,0.4298
236,236,Erro,0.428
237,237,Erro,0.4262
238,238,Erro,0.4244
239,239,Acerto,0.4268
240,240,Acerto,0.4292
241,241,Erro,0.4274
242,242,Erro,0.4256
243,243,Erro,0.4239
244,244,Erro,0.4221
245,245,Acerto,0.4245
246,246,Acerto,0.4268
247,247,Erro,0.4251
248,248,Erro,0.4234
249,249,Erro,0.4217
250,250,Erro,0.42
251,251,Acerto,0.4223
252,252,Erro,0.4206
253,253,Erro,0.419
254,254,Acerto,0.4213
255,255,Acerto,0.4235
256,256,Acerto,0.4258
257,257,Erro,0.4241
258,258,Erro,0.4225
259,259,Acerto,0.4247
260,260,Erro,0.4231
261,261,Acerto,0.4253
262,262,Acerto,0.4275
263,263,Acerto,0.4297
264,264,Erro,0.428
265,265,Acerto,0.4302
266,266,Erro,0.4286
267,267,Erro,0.427
268,268,Acerto,0.4291
269,269,Erro,0.4275
270,270,Erro,0.4259
271,271,Erro,0.4244
272,272,Erro,0.4228
273,273,Erro,0.4212
274,274,Acerto,0.4234
275,275,Acerto,0.4255
276,276,Erro,0.4239
277,277,Erro,0.4224
278,278,Erro,0.4209
279,279,Erro,0.4194
280,280,Erro,0.4179
281,281,Erro,0.4164
282,282,Acerto,0.4184
283,283,Erro,0.417
284,284,Acerto,0.419
285,285,Acerto,0.4211
286,286,Acerto,0.4231
287,287,Acerto,0.4251
288,288,Erro,0.4236
289,289,Erro,0.4221
290,290,Erro,0.4207
291,291,Acerto,0.4227
292,292,Erro,0.4212
293,293,Erro,0.4198
294,294,Erro,0.4184
295,295,Acerto,0.4203
296,296,Acerto,0.4223
297,297,Acerto,0.4242
298,298,Acerto,0.4262
299,299,Erro,0.4247
300,300,Erro,0.4233
301,301,Erro,0.4219
