Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
108,108,Acerto,0.5556
109,109,Acerto,0.5596
110,110,Erro,0.5545
111,111,Acerto,0.5586
112,112,Acerto,0.5625
113,113,Acerto,0.5664
114,114,Acerto,0.5702
115,115,Acerto,0.5739
116,116,Erro,0.569
117,117,Acerto,0.5726
118,118,Acerto,0.5763
119,119,Acerto,0.5798
120,120,Acerto,0.5833
121,121,Acerto,0.5868
122,122,Acerto,0.5902
123,123,Erro,0.5854
124,124,Acerto,0.5887
125,125,Acerto,0.592
126,126,Acerto,0.5952
127,127,Acerto,0.5984
128,128,Erro,0.5938
129,129,Acerto,0.5969
130,130,Acerto,0.6
131,131,Acerto,0.6031
132,132,Acerto,0.6061
133,133,Acerto,0.609
134,134,Acerto,0.6119
135,135,Acerto,0.6148
136,136,Acerto,0.6176
137,137,Acerto,0.6204
138,138,Acerto,0.6232
139,139,Acerto,0.6259
140,140,Acerto,0.6286
141,141,Acerto,0.6312
142,142,Erro,0.6268
143,143,Erro,0.6224
144,144,Erro,0.6181
145,145,Erro,0.6138
146,146,Acerto,0.6164
147,147,Acerto,0.619
148,148,Erro,0.6149
149,149,Acerto,0.6174
150,150,Acerto,0.62
151,151,Acerto,0.6225
152,152,Erro,0.6184
153,153,Acerto,0.6209
154,154,Erro,0.6169
155,155,Acerto,0.6194
156,156,Acerto,0.6218
157,157,Acerto,0.6242
158,158,Erro,0.6203
159,159,Erro,0.6164
160,160,Acerto,0.6188
161,161,Acerto,0.6211
162,162,Acerto,0.6235
163,163,Acerto,0.6258
164,164,Acerto,0.628
165,165,Acerto,0.6303
166,166,Erro,0.6265
167,167,Erro,0.6228
168,168,Acerto,0.625
169,169,Acerto,0.6272
170,170,Erro,0.6235
171,171,Erro,0.6199
172,172,Erro,0.6163
173,173,Acerto,0.6185
174,174,Acerto,0.6207
175,175,Acerto,0.6229
176,176,Acerto,0.625
177,177,Acerto,0.6271
178,178,Erro,0.6236
179,179,Erro,0.6201
180,180,Acerto,0.6222
181,181,Acerto,0.6243
182,182,Erro,0.6209
183,183,Acerto,0.623
184,184,Acerto,0.625
185,185,Acerto,0.627
186,186,Erro,0.6237
187,187,Acerto,0.6257
188,188,Acerto,0.6277
189,189,Erro,0.6243
190,190,Acerto,0.6263
191,191,Erro,0.623
192,192,Acerto,0.625
193,193,Acerto,0.6269
194,194,Acerto,0.6289
195,195,Erro,0.6256
196,196,Erro,0.6224
197,197,Erro,0.6193
198,198,Erro,0.6162
199,199,Acerto,0.6181
200,200,Acerto,0.62
201,201,Acerto,0.6219
202,202,Erro,0.6188
203,203,Acerto,0.6207
204,204,Acerto,0.6225
205,205,Erro,0.6195
206,206,Erro,0.6165
207,207,Erro,0.6135
208,208,Acerto,0.6154
209,209,Erro,0.6124
210,210,Acerto,0.6143
211,211,Erro,0.6114
212,212,Acerto,0.6132
213,213,Acerto,0.615
214,214,Erro,0.6121
215,215,Acerto,0.614
216,216,Acerto,0.6157
217,217,Acerto,0.6175
218,218,Erro,0.6147
219,219,Acerto,0.6164
220,220,Acerto,0.6182
221,221,Acerto,0.6199
222,222,Erro,0.6171
223,223,Erro,0.6143
224,224,Erro,0.6116
225,225,Acerto,0.6133
226,226,Acerto,0.615
227,227,Erro,0.6123
228,228,Erro,0.6096
229,229,Erro,0.607
230,230,Erro,0.6043
231,231,Erro,0.6017
232,232,Acerto,0.6034
233,233,Erro,0.6009
234,234,Acerto,0.6026
235,235,Erro,0.6
236,236,Acerto,0.6017
237,237,Acerto,0.6034
238,238,Erro,0.6008
239,239,Erro,0.5983
240,240,Acerto,0.6
241,241,Acerto,0.6017
242,242,Acerto,0.6033
243,243,Erro,0.6008
244,244,Erro,0.5984
245,245,Acerto,0.6
