Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
190,190,Acerto,0.6316
191,191,Acerto,0.6335
192,192,Acerto,0.6354
193,193,Acerto,0.6373
194,194,Acerto,0.6392
195,195,Acerto,0.641
196,196,Erro,0.6378
197,197,Erro,0.6345
198,198,Acerto,0.6364
199,199,Erro,0.6332
200,200,Acerto,0.635
201,201,Acerto,0.6368
202,202,Acerto,0.6386
203,203,Acerto,0.6404
204,204,Acerto,0.6422
205,205,Acerto,0.6439
206,206,Acerto,0.6456
207,207,Acerto,0.6473
208,208,Erro,0.6442
209,209,Acerto,0.6459
210,210,Erro,0.6429
211,211,Erro,0.6398
212,212,Acerto,0.6415
213,213,Acerto,0.6432
214,214,Erro,0.6402
215,215,Acerto,0.6419
216,216,Erro,0.6389
217,217,Acerto,0.6406
218,218,Erro,0.6376
219,219,Erro,0.6347
220,220,Erro,0.6318
221,221,Acerto,0.6335
222,222,Acerto,0.6351
223,223,Erro,0.6323
224,224,Acerto,0.6339
225,225,Acerto,0.6356
226,226,Acerto,0.6372
227,227,Acerto,0.6388
228,228,Acerto,0.6404
229,229,Erro,0.6376
230,230,Acerto,0.6391
231,231,Acerto,0.6407
232,232,Acerto,0.6422
233,233,Acerto,0.6438
234,234,Acerto,0.6453
235,235,Acerto,0.6468
236,236,Acerto,0.6483
237,237,Acerto,0.6498
238,238,Acerto,0.6513
239,239,Erro,0.6485
240,240,Acerto,0.65
241,241,Erro,0.6473
242,242,Erro,0.6446
243,243,Acerto,0.6461
244,244,Acerto,0.6475
245,245,Acerto,0.649
246,246,Acerto,0.6504
247,247,Acerto,0.6518
248,248,Acerto,0.6532
249,249,Erro,0.6506
250,250,Erro,0.648
251,251,Acerto,0.6494
