Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
189,189,Acerto,0.6667
190,190,Erro,0.6632
191,191,Acerto,0.6649
192,192,Erro,0.6615
193,193,Acerto,0.6632
194,194,Acerto,0.6649
195,195,Erro,0.6615
196,196,Acerto,0.6633
197,197,Acerto,0.665
198,198,Acerto,0.6667
199,199,Erro,0.6633
200,200,Acerto,0.665
201,201,Erro,0.6617
202,202,Erro,0.6584
203,203,Erro,0.6552
204,204,Erro,0.652
205,205,Acerto,0.6537
206,206,Acerto,0.6553
207,207,Acerto,0.657
208,208,Acerto,0.6587
209,209,Acerto,0.6603
210,210,Acerto,0.6619
211,211,Acerto,0.6635
212,212,Acerto,0.6651
213,213,Erro,0.662
214,214,Acerto,0.6636
215,215,Acerto,0.6651
216,216,Acerto,0.6667
217,217,Acerto,0.6682
218,218,Acerto,0.6697
219,219,Acerto,0.6712
220,220,Acerto,0.6727
221,221,Erro,0.6697
222,222,Acerto,0.6712
223,223,Erro,0.6682
224,224,Acerto,0.6696
225,225,Acerto,0.6711
226,226,Erro,0.6681
227,227,Acerto,0.6696
228,228,Erro,0.6667
229,229,Acerto,0.6681
230,230,Erro,0.6652
231,231,Acerto,0.6667
232,232,Acerto,0.6681
233,233,Acerto,0.6695
234,234,Acerto,0.6709
235,235,Acerto,0.6723
236,236,Acerto,0.6737
237,237,Erro,0.6709
238,238,Acerto,0.6723
239,239,Erro,0.6695
240,240,Erro,0.6667
241,241,Acerto,0.668
242,242,Erro,0.6653
243,243,Erro,0.6626
244,244,Acerto,0.6639
245,245,Erro,0.6612
246,246,Erro,0.6585
247,247,Acerto,0.6599
248,248,Erro,0.6573
249,249,Erro,0.6546
250,250,Acerto,0.656
251,251,Erro,0.6534
252,252,Erro,0.6508
253,253,Acerto,0.6522
254,254,Erro,0.6496
255,255,Acerto,0.651
256,256,Acerto,0.6523
257,257,Erro,0.6498
258,258,Erro,0.6473
259,259,Erro,0.6448
260,260,Acerto,0.6462
261,261,Acerto,0.6475
262,262,Acerto,0.6489
263,263,Acerto,0.6502
264,264,Acerto,0.6515
265,265,Acerto,0.6528
266,266,Acerto,0.6541
267,267,Acerto,0.6554
268,268,Acerto,0.6567
269,269,Acerto,0.658
270,270,Erro,0.6556
271,271,Erro,0.6531
272,272,Erro,0.6507
273,273,Erro,0.6484
274,274,Acerto,0.6496
275,275,Erro,0.6473
276,276,Acerto,0.6486
277,277,Acerto,0.6498
278,278,Acerto,0.6511
279,279,Acerto,0.6523
280,280,Acerto,0.6536
281,281,Acerto,0.6548
282,282,Acerto,0.656
283,283,Erro,0.6537
284,284,Acerto,0.6549
285,285,Acerto,0.6561
286,286,Erro,0.6538
287,287,Erro,0.6516
288,288,Acerto,0.6528
289,289,Erro,0.6505
