Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
189,189,Acerto,0.7302
190,190,Acerto,0.7316
191,191,Acerto,0.733
192,192,Acerto,0.7344
193,193,Acerto,0.7358
194,194,Acerto,0.7371
195,195,Acerto,0.7385
196,196,Acerto,0.7398
197,197,Erro,0.736
198,198,Erro,0.7323
199,199,Erro,0.7286
200,200,Acerto,0.73
201,201,Erro,0.7264
202,202,Acerto,0.7277
203,203,Erro,0.7241
204,204,Acerto,0.7255
205,205,Acerto,0.7268
206,206,Acerto,0.7282
207,207,Acerto,0.7295
208,208,Erro,0.726
209,209,Acerto,0.7273
210,210,Acerto,0.7286
211,211,Erro,0.7251
212,212,Acerto,0.7264
213,213,Acerto,0.7277
214,214,Acerto,0.729
215,215,Acerto,0.7302
216,216,Acerto,0.7315
217,217,Erro,0.7281
218,218,Acerto,0.7294
219,219,Erro,0.726
220,220,Acerto,0.7273
221,221,Erro,0.724
222,222,Acerto,0.7252
