Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
112,112,Erro,0.5536
113,113,Acerto,0.5575
114,114,Acerto,0.5614
115,115,Erro,0.5565
116,116,Acerto,0.5603
117,117,Acerto,0.5641
118,118,Acerto,0.5678
119,119,Erro,0.563
120,120,Erro,0.5583
121,121,Acerto,0.562
122,122,Acerto,0.5656
123,123,Acerto,0.5691
124,124,Acerto,0.5726
125,125,Erro,0.568
126,126,Acerto,0.5714
127,127,Acerto,0.5748
128,128,Acerto,0.5781
129,129,Erro,0.5736
130,130,Acerto,0.5769
131,131,Acerto,0.5802
132,132,Acerto,0.5833
133,133,Acerto,0.5865
134,134,Acerto,0.5896
135,135,Acerto,0.5926
136,136,Erro,0.5882
137,137,Acerto,0.5912
138,138,Erro,0.587
139,139,Erro,0.5827
140,140,Acerto,0.5857
141,141,Acerto,0.5887
142,142,Acerto,0.5915
143,143,Acerto,0.5944
144,144,Erro,0.5903
145,145,Erro,0.5862
146,146,Acerto,0.589
147,147,Erro,0.585
148,148,Acerto,0.5878
149,149,Acerto,0.5906
150,150,Acerto,0.5933
151,151,Acerto,0.596
152,152,Erro,0.5921
153,153,Acerto,0.5948
154,154,Acerto,0.5974
155,155,Acerto,0.6
156,156,Erro,0.5962
157,157,Erro,0.5924
158,158,Acerto,0.5949
159,159,Acerto,0.5975
160,160,Acerto,0.6
161,161,Acerto,0.6025
162,162,Erro,0.5988
163,163,Acerto,0.6012
164,164,Acerto,0.6037
165,165,Acerto,0.6061
166,166,Erro,0.6024
167,167,Acerto,0.6048
168,168,Erro,0.6012
169,169,Acerto,0.6036
170,170,Erro,0.6
171,171,Erro,0.5965
172,172,Erro,0.593
173,173,Acerto,0.5954
174,174,Erro,0.592
175,175,Erro,0.5886
176,176,Erro,0.5852
177,177,Acerto,0.5876
178,178,Erro,0.5843
179,179,Erro,0.581
180,180,Acerto,0.5833
181,181,Erro,0.5801
182,182,Erro,0.5769
183,183,Acerto,0.5792
184,184,Erro,0.5761
185,185,Acerto,0.5784
186,186,Acerto,0.5806
187,187,Erro,0.5775
188,188,Erro,0.5745
189,189,Acerto,0.5767
190,190,Acerto,0.5789
191,191,Erro,0.5759
192,192,Acerto,0.5781
193,193,Erro,0.5751
194,194,Acerto,0.5773
195,195,Erro,0.5744
196,196,Acerto,0.5765
197,197,Acerto,0.5787
198,198,Erro,0.5758
199,199,Acerto,0.5779
200,200,Acerto,0.58
201,201,Acerto,0.5821
202,202,Erro,0.5792
203,203,Acerto,0.5813
204,204,Acerto,0.5833
205,205,Erro,0.5805
206,206,Erro,0.5777
207,207,Erro,0.5749
208,208,Erro,0.5721
209,209,Acerto,0.5742
210,210,Acerto,0.5762
211,211,Erro,0.5735
212,212,Acerto,0.5755
213,213,Acerto,0.5775
214,214,Acerto,0.5794
215,215,Erro,0.5767
216,216,Erro,0.5741
217,217,Erro,0.5714
218,218,Acerto,0.5734
219,219,Erro,0.5708
220,220,Erro,0.5682
221,221,Acerto,0.5701
222,222,Acerto,0.5721
223,223,Acerto,0.574
224,224,Erro,0.5714
225,225,Acerto,0.5733
226,226,Acerto,0.5752
227,227,Acerto,0.5771
228,228,Acerto,0.5789
229,229,Acerto,0.5808
230,230,Acerto,0.5826
231,231,Acerto,0.5844
232,232,Acerto,0.5862
233,233,Acerto,0.588
234,234,Acerto,0.5897
235,235,Acerto,0.5915
236,236,Acerto,0.5932
237,237,Erro,0.5907
238,238,Erro,0.5882
239,239,Erro,0.5858
240,240,Acerto,0.5875
241,241,Acerto,0.5892
242,242,Acerto,0.5909
243,243,Erro,0.5885
244,244,Erro,0.5861
245,245,Erro,0.5837
246,246,Acerto,0.5854
247,247,Acerto,0.587
248,248,Acerto,0.5887
249,249,Erro,0.5863
250,250,Erro,0.584
251,251,Erro,0.5817
252,252,Erro,0.5794
253,253,Acerto,0.581
254,254,Erro,0.5787
255,255,Erro,0.5765
256,256,Acerto,0.5781
257,257,Acerto,0.5798
258,258,Acerto,0.5814
259,259,Acerto,0.583
260,260,Acerto,0.5846
261,261,Erro,0.5824
262,262,Acerto,0.584
263,263,Acerto,0.5856
264,264,Acerto,0.5871
265,265,Acerto,0.5887
266,266,Acerto,0.5902
267,267,Acerto,0.5918
268,268,Erro,0.5896
269,269,Acerto,0.5911
270,270,Erro,0.5889
271,271,Erro,0.5867
272,272,Erro,0.5846
273,273,Acerto,0.5861
274,274,Acerto,0.5876
275,275,Acerto,0.5891
276,276,Erro,0.587
277,277,Acerto,0.5884
278,278,Acerto,0.5899
279,279,Erro,0.5878
280,280,Erro,0.5857
281,281,Acerto,0.5872
282,282,Acerto,0.5887
283,283,Acerto,0.5901
284,284,Acerto,0.5915
285,285,Acerto,0.593
286,286,Acerto,0.5944
287,287,Acerto,0.5958
288,288,Erro,0.5938
289,289,Erro,0.5917
290,290,Acerto,0.5931
291,291,Acerto,0.5945
292,292,Acerto,0.5959
293,293,Erro,0.5939
294,294,Acerto,0.5952
295,295,Acerto,0.5966
296,296,Acerto,0.598
297,297,Acerto,0.5993
298,298,Acerto,0.6007
299,299,Acerto,0.602
300,300,Acerto,0.6033
301,301,Acerto,0.6047
302,302,Erro,0.6026
303,303,Acerto,0.604
304,304,Erro,0.602
305,305,Acerto,0.6033
306,306,Erro,0.6013
307,307,Erro,0.5993
308,308,Acerto,0.6006
309,309,Acerto,0.6019
310,310,Erro,0.6
311,311,Erro,0.5981
312,312,Acerto,0.5994
313,313,Acerto,0.6006
314,314,Acerto,0.6019
315,315,Erro,0.6
316,316,Acerto,0.6013
317,317,Acerto,0.6025
318,318,Acerto,0.6038
319,319,Erro,0.6019
320,320,Acerto,0.6031
321,321,Acerto,0.6044
322,322,Acerto,0.6056
323,323,Erro,0.6037
324,324,Erro,0.6019
325,325,Acerto,0.6031
326,326,Acerto,0.6043
327,327,Erro,0.6024
328,328,Acerto,0.6037
329,329,Acerto,0.6049
330,330,Acerto,0.6061
331,331,Acerto,0.6073
332,332,Acerto,0.6084
333,333,Acerto,0.6096
334,334,Acerto,0.6108
335,335,Acerto,0.6119
