Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
189,189,Acerto,0.6878
190,190,Acerto,0.6895
191,191,Acerto,0.6911
192,192,Acerto,0.6927
193,193,Acerto,0.6943
194,194,Acerto,0.6959
195,195,Acerto,0.6974
196,196,Acerto,0.699
197,197,Acerto,0.7005
198,198,Acerto,0.702
199,199,Erro,0.6985
200,200,Erro,0.695
201,201,Erro,0.6915
202,202,Erro,0.6881
203,203,Acerto,0.6897
204,204,Erro,0.6863
205,205,Erro,0.6829
206,206,Acerto,0.6845
207,207,Acerto,0.686
208,208,Acerto,0.6875
209,209,Acerto,0.689
210,210,Acerto,0.6905
211,211,Acerto,0.6919
212,212,Acerto,0.6934
213,213,Erro,0.6901
214,214,Acerto,0.6916
215,215,Acerto,0.693
216,216,Acerto,0.6944
217,217,Acerto,0.6959
218,218,Acerto,0.6972
219,219,Erro,0.6941
220,220,Erro,0.6909
221,221,Acerto,0.6923
222,222,Acerto,0.6937
223,223,Acerto,0.6951
224,224,Acerto,0.6964
225,225,Acerto,0.6978
226,226,Acerto,0.6991
227,227,Acerto,0.7004
228,228,Acerto,0.7018
229,229,Acerto,0.7031
230,230,Erro,0.7
231,231,Acerto,0.7013
232,232,Acerto,0.7026
233,233,Acerto,0.7039
234,234,Acerto,0.7051
235,235,Erro,0.7021
236,236,Acerto,0.7034
237,237,Erro,0.7004
238,238,Acerto,0.7017
239,239,Erro,0.6987
240,240,Erro,0.6958
241,241,Acerto,0.6971
242,242,Erro,0.6942
243,243,Erro,0.6914
244,244,Acerto,0.6926
245,245,Erro,0.6898
246,246,Erro,0.687
247,247,Acerto,0.6883
248,248,Erro,0.6855
249,249,Acerto,0.6867
250,250,Acerto,0.688
251,251,Erro,0.6853
252,252,Acerto,0.6865
253,253,Acerto,0.6877
254,254,Erro,0.685
255,255,Acerto,0.6863
256,256,Acerto,0.6875
257,257,Erro,0.6848
258,258,Acerto,0.686
259,259,Erro,0.6834
260,260,Acerto,0.6846
261,261,Acerto,0.6858
262,262,Acerto,0.687
263,263,Acerto,0.6882
264,264,Acerto,0.6894
265,265,Acerto,0.6906
266,266,Acerto,0.6917
267,267,Acerto,0.6929
268,268,Acerto,0.694
269,269,Acerto,0.6952
270,270,Acerto,0.6963
271,271,Acerto,0.6974
272,272,Acerto,0.6985
273,273,Erro,0.696
274,274,Acerto,0.6971
275,275,Erro,0.6945
276,276,Acerto,0.6957
277,277,Acerto,0.6968
278,278,Acerto,0.6978
279,279,Erro,0.6953
280,280,Acerto,0.6964
281,281,Erro,0.694
282,282,Acerto,0.695
283,283,Erro,0.6926
284,284,Acerto,0.6937
285,285,Erro,0.6912
286,286,Erro,0.6888
287,287,Erro,0.6864
288,288,Erro,0.684
289,289,Erro,0.6817
