Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
189,189,Acerto,0.7513
190,190,Acerto,0.7526
191,191,Acerto,0.7539
192,192,Acerto,0.7552
193,193,Acerto,0.7565
194,194,Acerto,0.7577
195,195,Acerto,0.759
196,196,Acerto,0.7602
197,197,Acerto,0.7614
198,198,Erro,0.7576
199,199,Erro,0.7538
200,200,Acerto,0.755
201,201,Acerto,0.7562
202,202,Acerto,0.7574
203,203,Erro,0.7537
204,204,Acerto,0.7549
205,205,Acerto,0.7561
206,206,Acerto,0.7573
207,207,Acerto,0.7585
208,208,Erro,0.7548
209,209,Erro,0.7512
210,210,Acerto,0.7524
211,211,Acerto,0.7536
212,212,Acerto,0.7547
213,213,Acerto,0.7559
214,214,Acerto,0.757
215,215,Acerto,0.7581
216,216,Acerto,0.7593
217,217,Erro,0.7558
218,218,Acerto,0.7569
219,219,Erro,0.7534
220,220,Acerto,0.7545
221,221,Erro,0.7511
222,222,Acerto,0.7523
