Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
188,188,Erro,0.7394
189,189,Acerto,0.7407
190,190,Acerto,0.7421
191,191,Acerto,0.7435
192,192,Acerto,0.7448
193,193,Acerto,0.7461
194,194,Acerto,0.7474
195,195,Acerto,0.7487
196,196,Acerto,0.75
197,197,Erro,0.7462
198,198,Erro,0.7424
199,199,Acerto,0.7437
200,200,Erro,0.74
201,201,Erro,0.7363
202,202,Acerto,0.7376
203,203,Erro,0.734
204,204,Acerto,0.7353
205,205,Acerto,0.7366
206,206,Acerto,0.7379
207,207,Acerto,0.7391
208,208,Erro,0.7356
209,209,Acerto,0.7368
210,210,Acerto,0.7381
211,211,Erro,0.7346
212,212,Acerto,0.7358
213,213,Acerto,0.7371
214,214,Acerto,0.7383
215,215,Acerto,0.7395
216,216,Acerto,0.7407
217,217,Erro,0.7373
218,218,Erro,0.7339
219,219,Erro,0.7306
220,220,Erro,0.7273
221,221,Erro,0.724
222,222,Acerto,0.7252
