Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
191,191,Acerto,0.6073
192,192,Acerto,0.6094
193,193,Acerto,0.6114
194,194,Acerto,0.6134
195,195,Acerto,0.6154
196,196,Erro,0.6122
197,197,Acerto,0.6142
198,198,Erro,0.6111
199,199,Acerto,0.6131
200,200,Acerto,0.615
201,201,Acerto,0.6169
202,202,Acerto,0.6188
203,203,Acerto,0.6207
204,204,Acerto,0.6225
205,205,Acerto,0.6244
206,206,Acerto,0.6262
207,207,Acerto,0.628
208,208,Erro,0.625
209,209,Acerto,0.6268
210,210,Erro,0.6238
211,211,Acerto,0.6256
212,212,Acerto,0.6274
213,213,Acerto,0.6291
214,214,Erro,0.6262
215,215,Acerto,0.6279
216,216,Erro,0.625
217,217,Acerto,0.6267
218,218,Erro,0.6239
219,219,Erro,0.621
220,220,Acerto,0.6227
221,221,Acerto,0.6244
222,222,Acerto,0.6261
223,223,Acerto,0.6278
224,224,Acerto,0.6295
225,225,Acerto,0.6311
226,226,Acerto,0.6327
227,227,Acerto,0.6344
228,228,Acerto,0.636
229,229,Acerto,0.6376
230,230,Acerto,0.6391
231,231,Acerto,0.6407
232,232,Acerto,0.6422
233,233,Acerto,0.6438
234,234,Acerto,0.6453
235,235,Acerto,0.6468
236,236,Erro,0.6441
237,237,Acerto,0.6456
238,238,Acerto,0.6471
239,239,Erro,0.6444
240,240,Acerto,0.6458
241,241,Erro,0.6432
242,242,Erro,0.6405
243,243,Acerto,0.642
244,244,Acerto,0.6434
245,245,Acerto,0.6449
246,246,Acerto,0.6463
247,247,Acerto,0.6478
248,248,Acerto,0.6492
249,249,Erro,0.6466
250,250,Acerto,0.648
251,251,Acerto,0.6494
