Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
113,113,Erro,0.4867
114,114,Erro,0.4825
115,115,Acerto,0.487
116,116,Erro,0.4828
117,117,Erro,0.4786
118,118,Erro,0.4746
119,119,Acerto,0.479
120,120,Acerto,0.4833
121,121,Erro,0.4793
122,122,Erro,0.4754
123,123,Erro,0.4715
124,124,Erro,0.4677
125,125,Acerto,0.472
126,126,Erro,0.4683
127,127,Erro,0.4646
128,128,Erro,0.4609
129,129,Acerto,0.4651
130,130,Erro,0.4615
131,131,Erro,0.458
132,132,Erro,0.4545
133,133,Erro,0.4511
134,134,Erro,0.4478
135,135,Erro,0.4444
136,136,Acerto,0.4485
137,137,Erro,0.4453
138,138,Acerto,0.4493
139,139,Acerto,0.4532
140,140,Erro,0.45
141,141,Erro,0.4468
142,142,Acerto,0.4507
143,143,Acerto,0.4545
144,144,Erro,0.4514
145,145,Acerto,0.4552
146,146,Erro,0.4521
147,147,Acerto,0.4558
148,148,Erro,0.4527
149,149,Erro,0.4497
150,150,Erro,0.4467
151,151,Erro,0.4437
152,152,Acerto,0.4474
153,153,Acerto,0.451
154,154,Erro,0.4481
155,155,Erro,0.4452
156,156,Acerto,0.4487
157,157,Acerto,0.4522
158,158,Acerto,0.4557
159,159,Erro,0.4528
160,160,Erro,0.45
161,161,Acerto,0.4534
162,162,Acerto,0.4568
163,163,Erro,0.454
164,164,Erro,0.4512
165,165,Erro,0.4485
166,166,Erro,0.4458
167,167,Erro,0.4431
168,168,Acerto,0.4464
169,169,Erro,0.4438
170,170,Acerto,0.4471
171,171,Acerto,0.4503
172,172,Acerto,0.4535
173,173,Erro,0.4509
174,174,Acerto,0.454
175,175,Acerto,0.4571
176,176,Acerto,0.4602
177,177,Erro,0.4576
178,178,Acerto,0.4607
179,179,Acerto,0.4637
180,180,Erro,0.4611
181,181,Acerto,0.4641
182,182,Acerto,0.467
183,183,Erro,0.4645
184,184,Acerto,0.4674
185,185,Erro,0.4649
186,186,Erro,0.4624
187,187,Acerto,0.4652
188,188,Acerto,0.4681
189,189,Erro,0.4656
190,190,Erro,0.4632
191,191,Acerto,0.466
192,192,Erro,0.4635
193,193,Acerto,0.4663
194,194,Erro,0.4639
195,195,Acerto,0.4667
196,196,Erro,0.4643
197,197,Erro,0.4619
198,198,Acerto,0.4646
199,199,Erro,0.4623
200,200,Erro,0.46
201,201,Erro,0.4577
202,202,Acerto,0.4604
203,203,Erro,0.4581
204,204,Erro,0.4559
205,205,Acerto,0.4585
206,206,Acerto,0.4612
207,207,Acerto,0.4638
208,208,Acerto,0.4663
209,209,Erro,0.4641
210,210,Erro,0.4619
211,211,Acerto,0.4645
212,212,Erro,0.4623
213,213,Erro,0.4601
214,214,Erro,0.4579
215,215,Acerto,0.4605
216,216,Acerto,0.463
217,217,Acerto,0.4654
218,218,Erro,0.4633
219,219,Acerto,0.4658
220,220,Acerto,0.4682
221,221,Erro,0.4661
222,222,Erro,0.464
223,223,Erro,0.4619
224,224,Acerto,0.4643
225,225,Erro,0.4622
226,226,Erro,0.4602
227,227,Erro,0.4581
228,228,Erro,0.4561
229,229,Erro,0.4541
230,230,Acerto,0.4565
231,231,Erro,0.4545
232,232,Erro,0.4526
233,233,Erro,0.4506
234,234,Erro,0.4487
235,235,Erro,0.4468
236,236,Erro,0.4449
237,237,Acerto,0.4473
238,238,Acerto,0.4496
239,239,Acerto,0.4519
240,240,Erro,0.45
241,241,Erro,0.4481
242,242,Erro,0.4463
243,243,Acerto,0.4486
244,244,Acerto,0.4508
245,245,Acerto,0.4531
246,246,Erro,0.4512
247,247,Erro,0.4494
248,248,Erro,0.4476
249,249,Acerto,0.4498
250,250,Acerto,0.452
251,251,Acerto,0.4542
252,252,Acerto,0.4563
253,253,Erro,0.4545
254,254,Acerto,0.4567
255,255,Acerto,0.4588
256,256,Acerto,0.4609
257,257,Erro,0.4591
258,258,Erro,0.4574
259,259,Erro,0.4556
260,260,Erro,0.4538
261,261,Acerto,0.4559
262,262,Erro,0.4542
263,263,Acerto,0.4563
264,264,Erro,0.4545
265,265,Erro,0.4528
266,266,Erro,0.4511
267,267,Erro,0.4494
268,268,Acerto,0.4515
269,269,Erro,0.4498
270,270,Acerto,0.4519
271,271,Acerto,0.4539
272,272,Acerto,0.4559
273,273,Erro,0.4542
274,274,Erro,0.4526
275,275,Erro,0.4509
276,276,Acerto,0.4529
277,277,Erro,0.4513
278,278,Erro,0.4496
279,279,Acerto,0.4516
280,280,Acerto,0.4536
281,281,Erro,0.452
282,282,Erro,0.4504
283,283,Erro,0.4488
284,284,Erro,0.4472
285,285,Acerto,0.4491
286,286,Acerto,0.451
287,287,Erro,0.4495
288,288,Acerto,0.4514
289,289,Acerto,0.4533
290,290,Erro,0.4517
291,291,Erro,0.4502
292,292,Acerto,0.4521
293,293,Acerto,0.4539
294,294,Erro,0.4524
295,295,Erro,0.4508
296,296,Erro,0.4493
297,297,Acerto,0.4512
298,298,Erro,0.4497
299,299,Acerto,0.4515
300,300,Acerto,0.4533
301,301,Acerto,0.4551
302,302,Acerto,0.457
303,303,Erro,0.4554
304,304,Acerto,0.4572
305,305,Erro,0.4557
306,306,Acerto,0.4575
307,307,Acerto,0.4593
308,308,Erro,0.4578
309,309,Acerto,0.4595
310,310,Acerto,0.4613
311,311,Acerto,0.463
312,312,Erro,0.4615
313,313,Acerto,0.4633
314,314,Erro,0.4618
315,315,Erro,0.4603
316,316,Acerto,0.462
317,317,Erro,0.4606
318,318,Acerto,0.4623
319,319,Erro,0.4608
320,320,Acerto,0.4625
321,321,Acerto,0.4642
322,322,Erro,0.4627
323,323,Acerto,0.4644
324,324,Erro,0.463
325,325,Acerto,0.4646
326,326,Erro,0.4632
327,327,Acerto,0.4648
328,328,Erro,0.4634
329,329,Acerto,0.465
330,330,Acerto,0.4667
331,331,Acerto,0.4683
332,332,Acerto,0.4699
333,333,Erro,0.4685
334,334,Acerto,0.4701
335,335,Acerto,0.4716
