Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
192,192,Acerto,0.5729
193,193,Acerto,0.5751
194,194,Acerto,0.5773
195,195,Erro,0.5744
196,196,Erro,0.5714
197,197,Acerto,0.5736
198,198,Acerto,0.5758
199,199,Erro,0.5729
200,200,Acerto,0.575
201,201,Acerto,0.5771
202,202,Acerto,0.5792
203,203,Acerto,0.5813
204,204,Acerto,0.5833
205,205,Acerto,0.5854
206,206,Erro,0.5825
207,207,Erro,0.5797
208,208,Acerto,0.5817
209,209,Acerto,0.5837
210,210,Erro,0.581
211,211,Erro,0.5782
212,212,Acerto,0.5802
213,213,Acerto,0.5822
214,214,Erro,0.5794
215,215,Erro,0.5767
216,216,Erro,0.5741
217,217,Acerto,0.576
218,218,Erro,0.5734
219,219,Erro,0.5708
220,220,Erro,0.5682
221,221,Acerto,0.5701
222,222,Acerto,0.5721
223,223,Erro,0.5695
224,224,Erro,0.567
225,225,Erro,0.5644
226,226,Erro,0.5619
227,227,Erro,0.5595
228,228,Acerto,0.5614
229,229,Erro,0.559
230,230,Acerto,0.5609
231,231,Acerto,0.5628
232,232,Acerto,0.5647
233,233,Erro,0.5622
234,234,Erro,0.5598
235,235,Erro,0.5574
236,236,Erro,0.5551
237,237,Erro,0.5527
238,238,Acerto,0.5546
239,239,Acerto,0.5565
240,240,Erro,0.5542
241,241,Acerto,0.556
242,242,Acerto,0.5579
243,243,Erro,0.5556
244,244,Acerto,0.5574
245,245,Acerto,0.5592
246,246,Erro,0.5569
247,247,Erro,0.5547
248,248,Acerto,0.5565
249,249,Acerto,0.5582
250,250,Erro,0.556
251,251,Erro,0.5538
