Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
109,109,Acerto,0.5046
110,110,Erro,0.5
111,111,Acerto,0.5045
112,112,Acerto,0.5089
113,113,Acerto,0.5133
114,114,Erro,0.5088
115,115,Acerto,0.513
116,116,Erro,0.5086
117,117,Acerto,0.5128
118,118,Erro,0.5085
119,119,Acerto,0.5126
120,120,Erro,0.5083
121,121,Acerto,0.5124
122,122,Acerto,0.5164
123,123,Acerto,0.5203
124,124,Acerto,0.5242
125,125,Acerto,0.528
126,126,Acerto,0.5317
127,127,Acerto,0.5354
128,128,Acerto,0.5391
129,129,Acerto,0.5426
130,130,Acerto,0.5462
131,131,Acerto,0.5496
132,132,Acerto,0.553
133,133,Acerto,0.5564
134,134,Acerto,0.5597
135,135,Erro,0.5556
136,136,Acerto,0.5588
137,137,Acerto,0.562
138,138,Erro,0.558
139,139,Acerto,0.5612
140,140,Acerto,0.5643
141,141,Acerto,0.5674
142,142,Acerto,0.5704
143,143,Erro,0.5664
144,144,Erro,0.5625
145,145,Acerto,0.5655
146,146,Acerto,0.5685
147,147,Erro,0.5646
148,148,Erro,0.5608
149,149,Acerto,0.5638
150,150,Acerto,0.5667
151,151,Acerto,0.5695
152,152,Erro,0.5658
153,153,Acerto,0.5686
154,154,Erro,0.5649
155,155,Acerto,0.5677
156,156,Acerto,0.5705
157,157,Acerto,0.5732
158,158,Erro,0.5696
159,159,Erro,0.566
160,160,Acerto,0.5687
161,161,Acerto,0.5714
162,162,Erro,0.5679
163,163,Acerto,0.5706
164,164,Acerto,0.5732
165,165,Erro,0.5697
166,166,Acerto,0.5723
167,167,Erro,0.5689
168,168,Acerto,0.5714
169,169,Acerto,0.574
170,170,Erro,0.5706
171,171,Erro,0.5673
172,172,Erro,0.564
173,173,Acerto,0.5665
174,174,Erro,0.5632
175,175,Acerto,0.5657
176,176,Acerto,0.5682
177,177,Acerto,0.5706
178,178,Erro,0.5674
179,179,Erro,0.5642
180,180,Erro,0.5611
181,181,Acerto,0.5635
182,182,Erro,0.5604
183,183,Acerto,0.5628
184,184,Acerto,0.5652
185,185,Acerto,0.5676
186,186,Erro,0.5645
187,187,Acerto,0.5668
188,188,Acerto,0.5691
189,189,Erro,0.5661
190,190,Acerto,0.5684
191,191,Erro,0.5654
192,192,Acerto,0.5677
193,193,Acerto,0.5699
194,194,Acerto,0.5722
195,195,Acerto,0.5744
196,196,Erro,0.5714
197,197,Acerto,0.5736
198,198,Erro,0.5707
199,199,Acerto,0.5729
200,200,Acerto,0.575
201,201,Erro,0.5721
202,202,Erro,0.5693
203,203,Erro,0.5665
204,204,Acerto,0.5686
205,205,Erro,0.5659
206,206,Erro,0.5631
207,207,Erro,0.5604
208,208,Acerto,0.5625
209,209,Erro,0.5598
210,210,Acerto,0.5619
211,211,Acerto,0.564
212,212,Acerto,0.566
213,213,Acerto,0.5681
214,214,Erro,0.5654
215,215,Erro,0.5628
216,216,Acerto,0.5648
217,217,Acerto,0.5668
218,218,Acerto,0.5688
219,219,Acerto,0.5708
220,220,Erro,0.5682
221,221,Acerto,0.5701
222,222,Erro,0.5676
223,223,Erro,0.565
224,224,Acerto,0.567
225,225,Acerto,0.5689
226,226,Acerto,0.5708
227,227,Erro,0.5683
228,228,Erro,0.5658
229,229,Erro,0.5633
230,230,Erro,0.5609
231,231,Erro,0.5584
232,232,Acerto,0.5603
233,233,Erro,0.5579
234,234,Acerto,0.5598
235,235,Acerto,0.5617
236,236,Acerto,0.5636
237,237,Acerto,0.5654
238,238,Erro,0.563
239,239,Acerto,0.5649
240,240,Erro,0.5625
241,241,Erro,0.5602
242,242,Erro,0.5579
243,243,Erro,0.5556
244,244,Erro,0.5533
245,245,Erro,0.551
