Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
112,112,Acerto,0.6071
113,113,Acerto,0.6106
114,114,Erro,0.6053
115,115,Acerto,0.6087
116,116,Erro,0.6034
117,117,Erro,0.5983
118,118,Acerto,0.6017
119,119,Erro,0.5966
120,120,Acerto,0.6
121,121,Acerto,0.6033
122,122,Erro,0.5984
123,123,Erro,0.5935
124,124,Erro,0.5887
125,125,Acerto,0.592
126,126,Acerto,0.5952
127,127,Acerto,0.5984
128,128,Acerto,0.6016
129,129,Acerto,0.6047
130,130,Erro,0.6
131,131,Acerto,0.6031
132,132,Acerto,0.6061
133,133,Erro,0.6015
134,134,Erro,0.597
135,135,Acerto,0.6
136,136,Erro,0.5956
137,137,Acerto,0.5985
138,138,Erro,0.5942
139,139,Acerto,0.5971
140,140,Erro,0.5929
141,141,Acerto,0.5957
142,142,Erro,0.5915
143,143,Acerto,0.5944
144,144,Erro,0.5903
145,145,Acerto,0.5931
146,146,Acerto,0.5959
147,147,Erro,0.5918
148,148,Acerto,0.5946
149,149,Acerto,0.5973
150,150,Erro,0.5933
151,151,Erro,0.5894
152,152,Acerto,0.5921
153,153,Acerto,0.5948
154,154,Acerto,0.5974
155,155,Acerto,0.6
156,156,Acerto,0.6026
157,157,Erro,0.5987
158,158,Acerto,0.6013
159,159,Acerto,0.6038
160,160,Acerto,0.6062
161,161,Erro,0.6025
162,162,Erro,0.5988
163,163,Erro,0.5951
164,164,Erro,0.5915
165,165,Erro,0.5879
166,166,Acerto,0.5904
167,167,Erro,0.5868
168,168,Erro,0.5833
169,169,Erro,0.5799
170,170,Erro,0.5765
171,171,Erro,0.5731
172,172,Acerto,0.5756
173,173,Erro,0.5723
174,174,Acerto,0.5747
175,175,Erro,0.5714
176,176,Erro,0.5682
177,177,Acerto,0.5706
178,178,Acerto,0.573
179,179,Acerto,0.5754
180,180,Acerto,0.5778
181,181,Erro,0.5746
182,182,Acerto,0.5769
183,183,Acerto,0.5792
184,184,Erro,0.5761
185,185,Acerto,0.5784
186,186,Acerto,0.5806
187,187,Acerto,0.5829
188,188,Erro,0.5798
189,189,Acerto,0.582
190,190,Acerto,0.5842
191,191,Acerto,0.5864
192,192,Acerto,0.5885
193,193,Acerto,0.5907
194,194,Acerto,0.5928
195,195,Acerto,0.5949
196,196,Acerto,0.5969
197,197,Erro,0.5939
198,198,Acerto,0.596
199,199,Erro,0.593
200,200,Acerto,0.595
201,201,Erro,0.592
202,202,Acerto,0.5941
203,203,Acerto,0.5961
204,204,Acerto,0.598
205,205,Acerto,0.6
206,206,Erro,0.5971
207,207,Acerto,0.599
208,208,Erro,0.5962
209,209,Acerto,0.5981
210,210,Acerto,0.6
211,211,Acerto,0.6019
212,212,Erro,0.5991
213,213,Acerto,0.6009
214,214,Erro,0.5981
215,215,Acerto,0.6
216,216,Erro,0.5972
217,217,Acerto,0.5991
218,218,Acerto,0.6009
219,219,Erro,0.5982
220,220,Acerto,0.6
221,221,Acerto,0.6018
222,222,Acerto,0.6036
223,223,Acerto,0.6054
224,224,Erro,0.6027
225,225,Acerto,0.6044
226,226,Acerto,0.6062
227,227,Erro,0.6035
228,228,Acerto,0.6053
229,229,Erro,0.6026
230,230,Acerto,0.6043
231,231,Erro,0.6017
232,232,Erro,0.5991
233,233,Acerto,0.6009
234,234,Acerto,0.6026
235,235,Acerto,0.6043
236,236,Acerto,0.6059
237,237,Acerto,0.6076
238,238,Erro,0.605
239,239,Acerto,0.6067
240,240,Acerto,0.6083
241,241,Erro,0.6058
242,242,Erro,0.6033
243,243,Acerto,0.6049
244,244,Acerto,0.6066
245,245,Erro,0.6041
246,246,Acerto,0.6057
247,247,Acerto,0.6073
248,248,Acerto,0.6089
249,249,Erro,0.6064
250,250,Erro,0.604
251,251,Erro,0.6016
252,252,Erro,0.5992
253,253,Acerto,0.6008
254,254,Acerto,0.6024
255,255,Acerto,0.6039
256,256,Acerto,0.6055
257,257,Acerto,0.607
258,258,Acerto,0.6085
259,259,Erro,0.6062
260,260,Acerto,0.6077
261,261,Acerto,0.6092
262,262,Erro,0.6069
263,263,Acerto,0.6084
264,264,Erro,0.6061
265,265,Acerto,0.6075
266,266,Acerto,0.609
267,267,Erro,0.6067
268,268,Acerto,0.6082
269,269,Erro,0.6059
270,270,Acerto,0.6074
271,271,Acerto,0.6089
272,272,Acerto,0.6103
273,273,Erro,0.6081
274,274,Acerto,0.6095
275,275,Acerto,0.6109
276,276,Erro,0.6087
277,277,Erro,0.6065
278,278,Acerto,0.6079
279,279,Acerto,0.6093
280,280,Acerto,0.6107
281,281,Erro,0.6085
282,282,Acerto,0.6099
283,283,Acerto,0.6113
284,284,Acerto,0.6127
285,285,Acerto,0.614
286,286,Acerto,0.6154
287,287,Acerto,0.6167
288,288,Acerto,0.6181
289,289,Acerto,0.6194
290,290,Erro,0.6172
291,291,Acerto,0.6186
292,292,Acerto,0.6199
293,293,Acerto,0.6212
294,294,Acerto,0.6224
295,295,Erro,0.6203
296,296,Acerto,0.6216
297,297,Erro,0.6195
298,298,Acerto,0.6208
299,299,Acerto,0.6221
300,300,Erro,0.62
301,301,Acerto,0.6213
302,302,Acerto,0.6225
303,303,Acerto,0.6238
304,304,Erro,0.6217
305,305,Erro,0.6197
306,306,Acerto,0.6209
307,307,Acerto,0.6221
308,308,Acerto,0.6234
309,309,Acerto,0.6246
310,310,Acerto,0.6258
311,311,Acerto,0.627
312,312,Acerto,0.6282
313,313,Erro,0.6262
314,314,Acerto,0.6274
315,315,Acerto,0.6286
316,316,Erro,0.6266
317,317,Acerto,0.6278
318,318,Acerto,0.6289
319,319,Acerto,0.6301
320,320,Erro,0.6281
321,321,Erro,0.6262
322,322,Acerto,0.6273
323,323,Erro,0.6254
324,324,Acerto,0.6265
325,325,Erro,0.6246
326,326,Acerto,0.6258
327,327,Erro,0.6239
328,328,Acerto,0.625
329,329,Acerto,0.6261
330,330,Erro,0.6242
331,331,Acerto,0.6254
332,332,Acerto,0.6265
333,333,Acerto,0.6276
334,334,Erro,0.6257
335,335,Erro,0.6239
336,336,Acerto,0.625
337,337,Acerto,0.6261
338,338,Acerto,0.6272
339,339,Erro,0.6254
340,340,Acerto,0.6265
341,341,Acerto,0.6276
342,342,Acerto,0.6287
343,343,Acerto,0.6297
344,344,Acerto,0.6308
345,345,Acerto,0.6319
346,346,Acerto,0.6329
347,347,Acerto,0.634
348,348,Acerto,0.6351
349,349,Acerto,0.6361
350,350,Erro,0.6343
351,351,Acerto,0.6353
352,352,Acerto,0.6364
353,353,Acerto,0.6374
354,354,Acerto,0.6384
355,355,Acerto,0.6394
356,356,Acerto,0.6404
357,357,Erro,0.6387
358,358,Acerto,0.6397
359,359,Erro,0.6379
360,360,Acerto,0.6389
361,361,Acerto,0.6399
362,362,Erro,0.6381
363,363,Erro,0.6364
364,364,Erro,0.6346
365,365,Erro,0.6329
366,366,Erro,0.6311
367,367,Acerto,0.6322
368,368,Acerto,0.6332
369,369,Acerto,0.6341
370,370,Erro,0.6324
371,371,Erro,0.6307
