Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
112,112,Acerto,0.5982
113,113,Acerto,0.6018
114,114,Acerto,0.6053
115,115,Erro,0.6
116,116,Acerto,0.6034
117,117,Erro,0.5983
118,118,Acerto,0.6017
119,119,Acerto,0.605
120,120,Acerto,0.6083
121,121,Acerto,0.6116
122,122,Acerto,0.6148
123,123,Acerto,0.6179
124,124,Acerto,0.621
125,125,Erro,0.616
126,126,Acerto,0.619
127,127,Acerto,0.622
128,128,Acerto,0.625
129,129,Erro,0.6202
130,130,Acerto,0.6231
131,131,Acerto,0.626
132,132,Acerto,0.6288
133,133,Acerto,0.6316
134,134,Acerto,0.6343
135,135,Acerto,0.637
136,136,Erro,0.6324
137,137,Acerto,0.635
138,138,Acerto,0.6377
139,139,Erro,0.6331
140,140,Acerto,0.6357
141,141,Acerto,0.6383
142,142,Acerto,0.6408
143,143,Acerto,0.6434
144,144,Erro,0.6389
145,145,Erro,0.6345
146,146,Acerto,0.637
147,147,Erro,0.6327
148,148,Acerto,0.6351
149,149,Acerto,0.6376
150,150,Acerto,0.64
151,151,Acerto,0.6424
152,152,Erro,0.6382
153,153,Acerto,0.6405
154,154,Acerto,0.6429
155,155,Acerto,0.6452
156,156,Erro,0.641
157,157,Erro,0.6369
158,158,Acerto,0.6392
159,159,Acerto,0.6415
160,160,Acerto,0.6438
161,161,Acerto,0.646
162,162,Erro,0.642
163,163,Acerto,0.6442
164,164,Acerto,0.6463
165,165,Acerto,0.6485
166,166,Erro,0.6446
167,167,Acerto,0.6467
168,168,Acerto,0.6488
169,169,Acerto,0.6509
170,170,Erro,0.6471
171,171,Erro,0.6433
172,172,Erro,0.6395
173,173,Acerto,0.6416
174,174,Acerto,0.6437
175,175,Erro,0.64
176,176,Erro,0.6364
177,177,Acerto,0.6384
178,178,Acerto,0.6404
179,179,Acerto,0.6425
180,180,Erro,0.6389
181,181,Erro,0.6354
182,182,Erro,0.6319
183,183,Acerto,0.6339
184,184,Erro,0.6304
185,185,Acerto,0.6324
186,186,Acerto,0.6344
187,187,Erro,0.631
188,188,Acerto,0.633
189,189,Acerto,0.6349
190,190,Acerto,0.6368
191,191,Erro,0.6335
192,192,Acerto,0.6354
193,193,Erro,0.6321
194,194,Erro,0.6289
195,195,Erro,0.6256
196,196,Erro,0.6224
197,197,Acerto,0.6244
198,198,Acerto,0.6263
199,199,Acerto,0.6281
200,200,Acerto,0.63
201,201,Acerto,0.6318
202,202,Erro,0.6287
203,203,Acerto,0.6305
204,204,Acerto,0.6324
205,205,Acerto,0.6341
206,206,Acerto,0.6359
207,207,Acerto,0.6377
208,208,Erro,0.6346
209,209,Acerto,0.6364
210,210,Acerto,0.6381
211,211,Acerto,0.6398
212,212,Erro,0.6368
213,213,Erro,0.6338
214,214,Erro,0.6308
215,215,Erro,0.6279
216,216,Erro,0.625
217,217,Acerto,0.6267
218,218,Erro,0.6239
219,219,Acerto,0.6256
220,220,Acerto,0.6273
221,221,Erro,0.6244
222,222,Acerto,0.6261
223,223,Erro,0.6233
224,224,Erro,0.6205
225,225,Acerto,0.6222
226,226,Acerto,0.6239
227,227,Acerto,0.6256
228,228,Acerto,0.6272
229,229,Acerto,0.6288
230,230,Acerto,0.6304
231,231,Acerto,0.632
232,232,Acerto,0.6336
233,233,Acerto,0.6352
234,234,Acerto,0.6368
235,235,Erro,0.634
236,236,Acerto,0.6356
237,237,Acerto,0.6371
238,238,Acerto,0.6387
239,239,Acerto,0.6402
240,240,Erro,0.6375
241,241,Acerto,0.639
242,242,Acerto,0.6405
243,243,Erro,0.6379
244,244,Erro,0.6352
245,245,Acerto,0.6367
246,246,Acerto,0.6382
247,247,Erro,0.6356
248,248,Acerto,0.6371
249,249,Erro,0.6345
250,250,Erro,0.632
251,251,Acerto,0.6335
252,252,Erro,0.631
253,253,Acerto,0.6324
254,254,Erro,0.6299
255,255,Acerto,0.6314
256,256,Acerto,0.6328
257,257,Erro,0.6304
258,258,Acerto,0.6318
259,259,Erro,0.6293
260,260,Acerto,0.6308
261,261,Acerto,0.6322
262,262,Erro,0.6298
263,263,Acerto,0.6312
264,264,Acerto,0.6326
265,265,Acerto,0.634
266,266,Acerto,0.6353
267,267,Acerto,0.6367
268,268,Acerto,0.6381
269,269,Acerto,0.6394
270,270,Acerto,0.6407
271,271,Acerto,0.6421
272,272,Erro,0.6397
273,273,Acerto,0.641
274,274,Acerto,0.6423
275,275,Acerto,0.6436
276,276,Erro,0.6413
277,277,Acerto,0.6426
278,278,Acerto,0.6439
279,279,Acerto,0.6452
280,280,Erro,0.6429
281,281,Acerto,0.6441
282,282,Acerto,0.6454
283,283,Acerto,0.6466
284,284,Acerto,0.6479
285,285,Acerto,0.6491
286,286,Acerto,0.6503
287,287,Acerto,0.6516
288,288,Acerto,0.6528
289,289,Erro,0.6505
290,290,Acerto,0.6517
291,291,Acerto,0.6529
292,292,Acerto,0.6541
293,293,Erro,0.6519
294,294,Acerto,0.6531
295,295,Acerto,0.6542
296,296,Acerto,0.6554
297,297,Acerto,0.6566
298,298,Acerto,0.6577
299,299,Acerto,0.6589
300,300,Acerto,0.66
301,301,Acerto,0.6611
302,302,Erro,0.6589
303,303,Acerto,0.6601
304,304,Erro,0.6579
305,305,Acerto,0.659
306,306,Erro,0.6569
307,307,Erro,0.6547
308,308,Acerto,0.6558
309,309,Acerto,0.657
310,310,Erro,0.6548
311,311,Erro,0.6527
312,312,Acerto,0.6538
313,313,Acerto,0.655
314,314,Acerto,0.6561
315,315,Erro,0.654
316,316,Acerto,0.6551
317,317,Acerto,0.6562
318,318,Acerto,0.6572
319,319,Erro,0.6552
320,320,Acerto,0.6562
321,321,Acerto,0.6573
322,322,Acerto,0.6584
323,323,Erro,0.6563
324,324,Erro,0.6543
325,325,Acerto,0.6554
326,326,Acerto,0.6564
327,327,Erro,0.6544
328,328,Acerto,0.6555
329,329,Acerto,0.6565
330,330,Acerto,0.6576
331,331,Acerto,0.6586
332,332,Acerto,0.6596
333,333,Acerto,0.6607
334,334,Acerto,0.6617
335,335,Acerto,0.6627
